TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
446.83,55.0,143.0,1.0,1623.5,Credit,Miami,Branch,Retired,0
63.54,26.0,136.0,1.0,4401.78,Debit,Dallas,ATM,Engineer,2
81.11,48.0,110.0,1.0,2051.37,Debit,Charlotte,Online,Engineer,2
441.26,58.0,87.0,5.0,13704.92,Credit,Tucson,Branch,Doctor,1
170.96,64.0,69.0,1.0,13374.89,Debit,Washington,Branch,Doctor,1
48.51,22.0,69.0,1.0,3363.23,Debit,Austin,Branch,Student,2
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Branch,Doctor,0
125.83,57.0,138.0,1.0,6109.86,Debit,Los Angeles,None,Retired,0
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,None,Engineer,0
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Branch,Doctor,1
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Online,Engineer,1
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,ATM,Student,2
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,None,Retired,2
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Retired,1
1116.57,56.0,104.0,1.0,1393.14,Debit,Tucson,ATM,Retired,1
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,0
1192.95,23.0,73.0,1.0,325.15,Debit,Las Vegas,Branch,Student,0
98.24,28.0,148.0,1.0,580.66,Debit,Mesa,Online,Student,0
100.48,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Branch,Student,0
45.9,56.0,264.0,1.0,5698.25,Debit,Columbus,Branch,Engineer,2
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Online,Doctor,1
1079.11,53.0,211.0,1.0,2038.31,Debit,Las Vegas,Online,Engineer,0
287.51,22.0,255.0,1.0,187.65,Debit,El Paso,Online,Student,2
501.3,26.0,146.0,1.0,8520.08,Credit,San Antonio,Online,Engineer,1
26.1,27.0,32.0,1.0,1435.72,Debit,Mesa,ATM,Student,0
436.77,20.0,176.0,1.0,825.69,Debit,Jacksonville,ATM,Student,0
292.38,68.0,224.0,1.0,5803.89,None,Baltimore,ATM,Doctor,2
1026.46,53.0,165.0,1.0,3134.47,Debit,Philadelphia,Branch,Retired,1
25.29,50.0,125.0,1.0,5374.69,Debit,Miami,Online,None,0
123.35,31.0,10.0,1.0,6852.16,Credit,Baltimore,Online,Doctor,2
139.52,23.0,31.0,1.0,1570.22,Debit,Portland,Branch,Student,1
51.2,18.0,83.0,1.0,730.6,Debit,Tucson,Online,Student,1
122.85,47.0,127.0,3.0,13185.39,Credit,Seattle,Online,Doctor,1
161.38,24.0,101.0,1.0,3900.34,Credit,Colorado Springs,Online,Student,2
2.51,63.0,32.0,1.0,4891.56,Debit,Baltimore,Online,Retired,2
22.62,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,ATM,Doctor,1
126.83,57.0,39.0,1.0,6100.98,Debit,Austin,Branch,Retired,2
46.6,55.0,68.0,1.0,1562.9,Debit,Detroit,Online,Doctor,2
243.8,57.0,48.0,1.0,13732.81,Debit,San Francisco,Branch,Doctor,1
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Branch,Retired,1
175.05,39.0,34.0,1.0,1447.35,Debit,None,Online,Engineer,1
762.74,64.0,244.0,1.0,207.1,Debit,Los Angeles,ATM,Doctor,0
34.03,57.0,38.0,1.0,3077.2,Debit,Los Angeles,Branch,Engineer,0
15.95,25.0,52.0,1.0,1983.0,Debit,Raleigh,Branch,Student,1
211.36,57.0,107.0,1.0,3120.1,Debit,Milwaukee,ATM,Engineer,0
101.51,46.0,199.0,1.0,3052.47,Credit,Tucson,Online,Engineer,1
309.42,27.0,42.0,1.0,8564.46,Debit,Fresno,Branch,Engineer,0
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Online,Retired,0
746.78,21.0,64.0,1.0,1699.81,Credit,None,Branch,Student,1
82.01,23.0,156.0,1.0,287.46,Credit,Sacramento,Branch,Student,1
476.99,23.0,187.0,1.0,1154.48,Debit,San Diego,Online,Student,1
320.11,23.0,130.0,1.0,4076.48,Debit,El Paso,Branch,Student,2
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,ATM,Doctor,1
10.3,47.0,197.0,1.0,7801.32,Debit,Fresno,ATM,Engineer,0
737.46,53.0,75.0,4.0,634.16,Credit,Albuquerque,Branch,Doctor,2
416.55,33.0,73.0,1.0,922.96,Debit,Oklahoma City,Online,Engineer,1
84.91,18.0,68.0,1.0,4734.11,Debit,Raleigh,Online,Student,1
98.95,75.0,73.0,1.0,5670.82,Debit,Mesa,Branch,Retired,0
18.14,58.0,48.0,1.0,6020.85,Credit,Milwaukee,ATM,Retired,0
1154.79,51.0,108.0,1.0,6180.3,Debit,Columbus,ATM,Doctor,2
215.13,46.0,114.0,1.0,3956.69,Debit,Charlotte,Online,Engineer,2
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Branch,Doctor,0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,ATM,Engineer,2
691.92,19.0,61.0,1.0,1084.65,Debit,Boston,Online,Student,2
50.43,32.0,51.0,1.0,9794.26,Debit,San Jose,Branch,Doctor,1
440.43,78.0,23.0,1.0,5123.24,Debit,Colorado Springs,Branch,Retired,2
299.03,39.0,52.0,1.0,1381.28,Debit,Columbus,Branch,Engineer,2
1.98,66.0,170.0,1.0,11619.1,Debit,Seattle,ATM,Doctor,1
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,ATM,Engineer,1
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Branch,Student,1
519.62,71.0,40.0,1.0,4159.33,Credit,Washington,Online,Retired,1
738.68,50.0,124.0,1.0,14352.33,Debit,Chicago,Online,Doctor,2
151.14,64.0,38.0,1.0,2156.54,Debit,Memphis,Online,Retired,0
75.77,51.0,148.0,1.0,8361.7,Debit,Charlotte,Branch,Engineer,2
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Online,Engineer,0
5.29,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Online,Doctor,0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Online,Doctor,0
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Branch,Engineer,1
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Branch,Engineer,2
1250.94,36.0,107.0,2.0,11565.97,Debit,Columbus,ATM,Doctor,2
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Branch,Doctor,0
927.45,24.0,95.0,1.0,1161.84,Debit,Austin,ATM,Student,2
202.49,48.0,69.0,1.0,7447.1,Credit,Virginia Beach,ATM,Engineer,1
154.99,25.0,53.0,1.0,1419.31,Debit,Mesa,Branch,Student,0
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Branch,Retired,2
172.92,20.0,212.0,1.0,416.37,Debit,Miami,Online,Student,0
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Branch,Retired,1
207.2,60.0,133.0,1.0,8092.94,Debit,Columbus,Online,Engineer,2
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,Branch,Engineer,2
624.0,26.0,132.0,5.0,4976.18,Debit,Houston,Branch,Engineer,0
211.36,30.0,28.0,1.0,8741.51,Debit,Chicago,Online,Engineer,2
10.15,59.0,58.0,5.0,7155.04,Debit,Austin,ATM,Doctor,2
26.3,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,ATM,Doctor,1
319.5,29.0,69.0,1.0,2366.3,Credit,Virginia Beach,Branch,Engineer,1
182.42,51.0,137.0,1.0,3051.29,Debit,Kansas City,Branch,Retired,0
716.62,44.0,241.0,1.0,6987.4,Debit,Atlanta,ATM,Doctor,2
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,ATM,Doctor,0
79.77,68.0,167.0,1.0,5010.31,Debit,San Francisco,ATM,Retired,1
431.08,45.0,25.0,1.0,6760.22,Debit,Albuquerque,Branch,Retired,2
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,ATM,Doctor,1
200.19,52.0,108.0,1.0,4389.96,Credit,San Antonio,Branch,Retired,1
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Branch,Retired,0
345.86,51.0,145.0,1.0,1504.64,None,Omaha,ATM,Retired,1
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Online,Retired,0
16.52,25.0,135.0,1.0,835.53,Credit,Boston,Online,Student,2
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Branch,Engineer,0
36.12,22.0,234.0,1.0,1593.03,Debit,Houston,Online,Student,0
354.91,74.0,191.0,1.0,3872.55,Debit,Boston,ATM,Retired,2
38.41,40.0,117.0,1.0,9129.68,Debit,Denver,ATM,Doctor,2
53.52,49.0,55.0,1.0,2227.49,Debit,San Diego,Branch,Engineer,1
498.59,45.0,138.0,1.0,2619.46,Debit,Philadelphia,Online,Retired,1
13.3,23.0,63.0,1.0,213.0,Debit,San Antonio,ATM,Student,1
189.65,21.0,60.0,1.0,8457.09,Debit,Charlotte,ATM,Student,2
255.32,80.0,27.0,1.0,6290.62,Debit,Baltimore,ATM,Retired,2
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Branch,Engineer,0
237.74,61.0,152.0,1.0,11795.12,Debit,Tucson,ATM,Doctor,1
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,ATM,Doctor,0
151.37,54.0,53.0,1.0,8356.08,Debit,Baltimore,ATM,Engineer,2
85.01,25.0,157.0,1.0,1299.4,Credit,Portland,ATM,Student,1
444.47,57.0,61.0,1.0,6062.94,Debit,San Jose,Online,Retired,1
211.36,67.0,58.0,1.0,7588.67,Debit,Indianapolis,ATM,Retired,0
879.25,24.0,137.0,1.0,125.85,Credit,Memphis,Online,Student,0
55.98,24.0,87.0,1.0,7047.04,Credit,Kansas City,Branch,Student,0
54.91,41.0,275.0,1.0,7927.27,Credit,Columbus,ATM,Engineer,2
1047.69,20.0,139.0,1.0,1889.78,Debit,Austin,Online,Student,2
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Online,Student,2
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Online,Engineer,0
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,ATM,Engineer,2
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,ATM,Doctor,2
177.94,19.0,173.0,1.0,123.24,Debit,Milwaukee,Online,Student,0
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,None,Engineer,1
1431.54,20.0,84.0,1.0,1171.98,Debit,Portland,Online,Student,1
240.03,33.0,31.0,1.0,7807.73,Debit,Atlanta,Online,Engineer,2
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,ATM,Retired,1
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Online,Engineer,2
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Online,Engineer,2
243.85,39.0,43.0,1.0,4576.78,Debit,Omaha,Branch,Engineer,1
5.76,38.0,164.0,1.0,5859.79,Debit,Houston,Branch,None,0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Online,Engineer,1
127.78,20.0,170.0,1.0,1046.66,Debit,Miami,ATM,Student,0
23.14,47.0,93.0,1.0,10536.54,Credit,Mesa,Online,Doctor,0
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Branch,Engineer,0
21.21,55.0,37.0,1.0,9575.42,Debit,Nashville,Online,Engineer,0
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Branch,Doctor,0
142.1,18.0,109.0,1.0,1545.64,Credit,San Francisco,Online,None,1
1413.24,58.0,112.0,1.0,7272.01,Debit,New York,ATM,Engineer,0
114.15,19.0,52.0,1.0,1612.4,Debit,Atlanta,ATM,Student,2
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Online,Retired,1
590.68,27.0,23.0,1.0,852.2,Debit,Washington,Branch,Student,1
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,ATM,Doctor,1
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Branch,Doctor,2
615.16,26.0,140.0,1.0,214.61,Debit,Boston,Online,Student,2
207.82,19.0,30.0,1.0,229.02,Credit,Las Vegas,Online,Student,0
220.52,57.0,152.0,1.0,1793.09,Debit,Seattle,ATM,Retired,1
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,ATM,Engineer,1
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Branch,Engineer,1
30.48,32.0,78.0,1.0,11481.85,Credit,Seattle,Branch,Doctor,1
1152.58,65.0,180.0,1.0,7567.17,Debit,Austin,Branch,Retired,2
453.09,48.0,97.0,1.0,4734.11,Debit,San Jose,Branch,Doctor,1
424.47,22.0,116.0,1.0,5491.55,Debit,Oklahoma City,Online,Student,1
228.4,67.0,116.0,1.0,9598.43,Debit,Omaha,ATM,Doctor,1
67.17,63.0,48.0,1.0,14410.44,Debit,Seattle,Online,Doctor,1
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Online,Doctor,2
118.69,33.0,296.0,1.0,749.34,Debit,Omaha,Online,Doctor,1
221.33,27.0,276.0,1.0,1185.43,Debit,Louisville,ATM,Student,0
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,ATM,Student,1
58.85,71.0,115.0,1.0,1789.8,Credit,Milwaukee,Online,Retired,0
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Online,Doctor,0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Branch,Doctor,1
178.26,59.0,59.0,1.0,1137.13,Debit,Oklahoma City,ATM,Retired,1
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Online,Engineer,1
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Online,Doctor,1
1169.59,28.0,114.0,1.0,5946.45,Debit,New York,Online,Student,0
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Online,Student,2
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,ATM,Doctor,1
36.25,52.0,76.0,1.0,193.06,Debit,Tucson,Branch,Doctor,1
46.53,42.0,34.0,1.0,4468.12,Debit,San Francisco,ATM,Engineer,1
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,ATM,Doctor,0
199.7,43.0,285.0,1.0,7574.45,Debit,Indianapolis,ATM,Engineer,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Online,Retired,0
403.63,31.0,167.0,3.0,3304.02,Debit,Las Vegas,Branch,Engineer,0
20.06,27.0,144.0,1.0,445.21,Debit,Memphis,ATM,Student,0
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,ATM,Retired,1
0.32,39.0,136.0,1.0,7158.58,Debit,Boston,ATM,Engineer,2
14.28,23.0,81.0,1.0,1597.51,Debit,Phoenix,ATM,Student,1
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Branch,Engineer,2
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Online,Engineer,0
74.67,43.0,283.0,1.0,3449.35,Debit,Indianapolis,ATM,Engineer,0
65.01,29.0,67.0,1.0,10235.19,Credit,Austin,Online,Doctor,2
0.45,34.0,172.0,1.0,8670.23,Debit,Kansas City,Branch,Engineer,0
364.13,63.0,61.0,1.0,8198.0,Debit,Fort Worth,ATM,Doctor,0
340.13,24.0,32.0,3.0,1149.74,Debit,Mesa,Branch,None,0
15.81,69.0,11.0,4.0,8384.85,Debit,Oklahoma City,Branch,Doctor,1
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Online,Doctor,2
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Branch,Engineer,1
241.21,31.0,108.0,1.0,1220.86,Debit,Omaha,ATM,Engineer,1
171.16,51.0,42.0,1.0,6126.5,Debit,New York,Online,Retired,0
1360.67,29.0,118.0,1.0,2861.65,Debit,Raleigh,Branch,Engineer,1
37.65,27.0,109.0,1.0,411.78,Credit,San Jose,Online,Student,1
25.77,68.0,18.0,1.0,4331.54,Debit,Memphis,Online,Retired,0
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,ATM,Doctor,0
308.85,20.0,33.0,2.0,333.19,Credit,Los Angeles,None,Student,0
1454.52,27.0,20.0,1.0,1189.03,Debit,Miami,ATM,Student,0
806.97,25.0,11.0,1.0,102.2,Debit,Seattle,Online,Student,1
364.81,25.0,53.0,1.0,1145.23,Debit,Charlotte,Online,Student,2
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,ATM,Engineer,0
1021.38,61.0,125.0,1.0,6223.26,Debit,Detroit,Branch,Doctor,2
311.28,49.0,198.0,1.0,135.96,Debit,Atlanta,Branch,Doctor,2
85.03,51.0,48.0,1.0,4597.57,Debit,San Diego,ATM,Retired,1
307.75,64.0,63.0,1.0,1061.58,Debit,Detroit,Branch,Doctor,2
333.67,36.0,68.0,1.0,9238.08,Debit,Fort Worth,Online,Engineer,0
589.89,56.0,213.0,3.0,9404.63,Debit,Jacksonville,Branch,Engineer,0
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Branch,Doctor,0
502.9,26.0,141.0,1.0,341.24,Credit,Fresno,Online,Student,0
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,ATM,Doctor,1
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,ATM,Engineer,0
110.4,56.0,62.0,1.0,8639.36,Credit,San Diego,ATM,Doctor,1
275.65,28.0,14.0,1.0,4957.57,Credit,Atlanta,Branch,Engineer,2
336.01,63.0,121.0,4.0,4734.11,Debit,Colorado Springs,Online,Doctor,2
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,ATM,Doctor,0
334.07,59.0,200.0,1.0,7306.79,Debit,New York,Branch,Engineer,0
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,Online,Student,1
1030.85,25.0,39.0,1.0,1941.8,Debit,San Diego,ATM,Student,1
141.37,46.0,77.0,1.0,1019.77,Debit,Denver,Online,Engineer,2
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,Online,Doctor,2
61.4,41.0,20.0,2.0,7892.87,Debit,San Jose,Branch,Engineer,1
308.23,60.0,23.0,1.0,4150.63,Debit,Las Vegas,ATM,Retired,0
111.41,21.0,181.0,1.0,1204.11,Debit,Chicago,Branch,Student,2
675.49,61.0,159.0,1.0,1893.0,Debit,Charlotte,ATM,Retired,2
29.72,26.0,38.0,1.0,1059.62,Debit,San Antonio,ATM,Student,1
301.73,67.0,163.0,1.0,990.74,Debit,Tucson,Online,Doctor,1
294.61,60.0,74.0,1.0,7375.59,Debit,Omaha,Branch,Retired,1
106.43,52.0,164.0,1.0,9403.12,Credit,Phoenix,ATM,Engineer,1
381.52,36.0,79.0,1.0,5798.92,Debit,Seattle,Online,Doctor,1
1142.76,25.0,71.0,1.0,1498.93,Credit,Houston,Online,Student,0
5.66,40.0,33.0,1.0,5434.64,Debit,Fresno,Branch,Engineer,0
209.09,48.0,203.0,1.0,9100.81,Debit,Virginia Beach,ATM,Doctor,1
521.81,47.0,34.0,1.0,4750.96,Debit,Virginia Beach,ATM,Engineer,1
588.36,33.0,134.0,1.0,8434.99,Debit,Charlotte,Online,Engineer,2
146.67,20.0,273.0,1.0,1569.75,Debit,Albuquerque,Online,Student,2
176.52,73.0,94.0,5.0,7132.08,Credit,San Diego,Online,Retired,1
57.34,27.0,81.0,1.0,1100.64,Debit,Atlanta,Online,Student,2
294.77,77.0,101.0,1.0,2272.17,Debit,Philadelphia,Online,Retired,1
881.32,31.0,59.0,1.0,2287.93,None,El Paso,Online,Engineer,2
162.59,64.0,19.0,1.0,7104.83,Debit,Indianapolis,Branch,Retired,0
56.15,31.0,77.0,1.0,13265.92,Debit,Nashville,Branch,Doctor,0
524.55,39.0,175.0,1.0,8292.75,Debit,El Paso,ATM,Doctor,2
535.4,23.0,110.0,1.0,651.84,Debit,San Diego,Branch,Student,1
56.84,45.0,185.0,1.0,7977.78,Debit,Raleigh,ATM,Engineer,1
135.94,71.0,258.0,1.0,4710.21,Debit,Houston,Branch,Retired,0
47.1,42.0,178.0,1.0,6308.07,Credit,Washington,Branch,Doctor,1
124.05,61.0,220.0,1.0,7009.54,Credit,Albuquerque,Branch,Doctor,2
802.89,19.0,175.0,1.0,1973.63,Debit,Chicago,ATM,Student,2
193.16,64.0,109.0,1.0,2304.56,Debit,Charlotte,ATM,Retired,2
541.52,48.0,161.0,1.0,6087.24,Credit,Indianapolis,Branch,Engineer,0
20.17,77.0,86.0,1.0,3869.37,Debit,San Antonio,ATM,Retired,1
35.98,40.0,133.0,1.0,11147.34,Credit,Nashville,Branch,Doctor,0
273.24,51.0,173.0,1.0,2202.21,Debit,Fresno,Branch,Retired,0
663.45,67.0,147.0,1.0,5897.29,Debit,Albuquerque,ATM,Retired,2
343.86,57.0,70.0,1.0,3278.65,Debit,Charlotte,Branch,Engineer,2
69.38,69.0,280.0,2.0,12072.11,Debit,Detroit,Branch,Doctor,2
75.43,77.0,266.0,1.0,1441.86,Debit,Fresno,ATM,Retired,0
414.64,32.0,74.0,1.0,7253.22,None,Mesa,Branch,Doctor,0
86.79,33.0,166.0,1.0,8795.37,Debit,Fort Worth,Branch,Doctor,0
1105.88,34.0,36.0,1.0,2636.32,Debit,Omaha,ATM,Engineer,1
14.1,45.0,73.0,1.0,6949.21,Debit,Louisville,Branch,Engineer,0
63.33,23.0,124.0,1.0,792.33,Credit,Louisville,Branch,Student,0
606.27,29.0,42.0,1.0,9668.78,Debit,Louisville,Branch,Doctor,0
4.47,27.0,132.0,1.0,1381.75,Debit,Baltimore,Branch,Student,2
289.01,66.0,96.0,1.0,4226.26,Debit,Miami,Online,Retired,0
338.69,18.0,169.0,1.0,1137.89,Debit,Virginia Beach,Branch,Student,1
97.73,69.0,156.0,1.0,7885.21,Debit,Sacramento,Branch,Doctor,1
1021.16,20.0,112.0,1.0,9427.06,Debit,Albuquerque,ATM,Student,2
27.61,54.0,26.0,1.0,3679.64,Credit,Fort Worth,ATM,Retired,0
284.17,51.0,189.0,1.0,3479.56,Debit,Memphis,ATM,Retired,0
76.21,22.0,69.0,1.0,664.93,Debit,Los Angeles,Branch,Student,0
211.36,69.0,292.0,1.0,624.09,Credit,Denver,Branch,Doctor,2
584.51,74.0,76.0,1.0,3254.56,Debit,Denver,ATM,Retired,2
432.18,18.0,162.0,1.0,678.83,Debit,Las Vegas,Branch,Student,0
134.55,59.0,165.0,1.0,14852.42,Debit,San Jose,Online,Doctor,1
61.66,26.0,86.0,1.0,5705.4,Debit,Sacramento,ATM,Student,1
12.35,25.0,22.0,1.0,1846.85,Debit,Fresno,Branch,Student,0
213.25,25.0,63.0,1.0,677.79,Debit,San Francisco,Branch,Student,1
34.93,31.0,72.0,1.0,2810.37,Debit,Columbus,Branch,Engineer,2
959.48,67.0,112.0,1.0,10631.43,Debit,Miami,Branch,Doctor,0
335.68,24.0,142.0,1.0,1188.95,Debit,Tucson,Online,Student,1
423.96,43.0,75.0,1.0,8374.38,Debit,San Diego,ATM,Doctor,1
361.38,72.0,71.0,3.0,4972.92,Credit,Milwaukee,Online,Retired,0
220.82,42.0,31.0,1.0,4298.13,Debit,Louisville,Branch,Engineer,0
717.36,22.0,138.0,1.0,514.88,Credit,None,Online,Student,1
406.12,42.0,106.0,1.0,10501.53,Debit,Houston,ATM,Doctor,0
427.83,47.0,29.0,1.0,3293.06,Debit,Phoenix,ATM,Engineer,1
416.62,26.0,67.0,1.0,9700.9,Credit,Baltimore,Online,Student,2
21.9,28.0,30.0,1.0,1052.27,Debit,Phoenix,ATM,Student,1
717.74,42.0,112.0,1.0,8375.16,Credit,Sacramento,Online,Engineer,1
393.68,55.0,141.0,1.0,10135.88,Debit,San Diego,ATM,Doctor,1
281.91,25.0,269.0,1.0,225.53,Debit,Denver,Branch,Student,2
239.85,70.0,50.0,1.0,1477.63,Debit,Tucson,ATM,Retired,1
237.84,26.0,16.0,1.0,8932.39,Debit,Nashville,Branch,Student,0
459.29,64.0,109.0,1.0,1006.12,Credit,Kansas City,Online,Retired,0
196.49,41.0,65.0,1.0,7516.56,Debit,Oklahoma City,Branch,Engineer,1
21.23,23.0,103.0,4.0,319.18,Debit,Virginia Beach,ATM,Student,1
95.23,20.0,60.0,3.0,966.88,Debit,Denver,Online,Student,2
344.87,58.0,25.0,1.0,7447.44,Debit,Houston,Branch,Retired,0
129.62,23.0,124.0,1.0,620.28,Credit,San Jose,ATM,Student,1
16.53,21.0,220.0,1.0,707.95,Debit,Houston,ATM,Student,0
277.02,46.0,227.0,1.0,8586.38,Credit,Denver,ATM,Doctor,2
13.02,51.0,42.0,1.0,6076.45,Debit,Charlotte,Branch,Doctor,2
199.02,22.0,185.0,1.0,793.63,Debit,Memphis,ATM,Student,0
684.5,29.0,76.0,1.0,6258.63,Debit,Fort Worth,Branch,Doctor,0
1173.74,61.0,61.0,1.0,10456.24,Credit,Virginia Beach,Online,Doctor,1
45.92,26.0,23.0,1.0,544.56,Debit,Nashville,ATM,Student,0
761.73,19.0,27.0,1.0,151.28,Debit,Columbus,ATM,Student,2
331.38,42.0,122.0,1.0,844.55,Debit,Miami,ATM,Engineer,0
602.8,60.0,173.0,1.0,7417.69,Debit,Baltimore,Branch,Retired,2
64.12,57.0,222.0,1.0,1029.09,Credit,Indianapolis,Branch,Doctor,0
57.38,28.0,86.0,1.0,899.52,Debit,Kansas City,Online,Student,0
94.64,28.0,144.0,1.0,586.76,Credit,New York,ATM,Student,0
155.56,19.0,64.0,1.0,129.79,Credit,Austin,Branch,Student,2
301.39,47.0,104.0,1.0,10548.58,Credit,Denver,Online,Doctor,2
136.31,74.0,65.0,1.0,4384.95,Debit,Nashville,Online,Retired,0
4.39,26.0,63.0,1.0,1429.61,Debit,Philadelphia,ATM,Student,1
429.25,29.0,107.0,1.0,5019.68,Debit,Seattle,Online,Engineer,1
138.54,60.0,93.0,1.0,8274.77,Credit,Austin,Branch,Engineer,2
33.03,21.0,28.0,1.0,935.88,Debit,Washington,Branch,Student,1
76.39,30.0,80.0,1.0,11584.32,Debit,Sacramento,Online,Doctor,1
25.32,19.0,25.0,1.0,1642.34,Debit,Oklahoma City,ATM,Student,1
330.91,36.0,28.0,1.0,6481.35,Debit,Kansas City,ATM,Engineer,0
153.55,37.0,16.0,1.0,5619.91,Debit,Denver,Online,Doctor,2
217.61,27.0,120.0,1.0,1661.1,Debit,Omaha,Online,Student,1
131.69,53.0,59.0,1.0,2958.43,Credit,Denver,Branch,Engineer,2
953.17,60.0,84.0,1.0,3506.11,Debit,Raleigh,Online,Retired,1
68.49,67.0,49.0,1.0,6683.31,Debit,Nashville,Online,Retired,0
1493.0,69.0,151.0,1.0,1619.16,Debit,Colorado Springs,ATM,Retired,2
470.62,57.0,127.0,1.0,12470.62,Debit,Tucson,Branch,Doctor,1
385.35,38.0,269.0,1.0,5184.13,Debit,Miami,Branch,Doctor,0
74.72,26.0,132.0,1.0,165.75,Debit,Phoenix,Online,Student,1
352.03,27.0,219.0,1.0,4846.68,Credit,Phoenix,Online,Student,1
275.87,25.0,112.0,1.0,1697.58,Debit,Seattle,ATM,Student,1
90.94,63.0,56.0,1.0,3896.08,Credit,Colorado Springs,ATM,Retired,2
206.25,74.0,56.0,1.0,3651.07,Debit,Baltimore,ATM,Retired,2
116.76,51.0,212.0,1.0,4480.43,Debit,Philadelphia,ATM,Engineer,1
91.5,47.0,77.0,1.0,667.66,Debit,Omaha,ATM,Doctor,1
489.31,43.0,36.0,1.0,5595.22,Debit,Louisville,Branch,Engineer,0
1664.33,18.0,65.0,1.0,1588.31,Debit,San Antonio,Branch,Student,1
